"archivo","bytes","sha256","estado","origenes"
"System.IO.Pipes.AccessControl.dll","15656","1102f25a6e88f2fae81e4cd3628d8ef826f847b9c9b6a4d32ff8b37e0300da35","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.IO.Pipes.AccessControl.dll"
"System.IO.Pipes.dll","165712","3804f9992861122e60990b0765d0b50b33cdc2e4d89d26d9dbf8641d1d0134a2","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.IO.Pipes.dll"
"System.IO.UnmanagedMemoryStream.dll","15696","ad6a5f859589e1951103a00f45566da079cf87bd8b03f0c6ad985a6f39f19c5a","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.IO.UnmanagedMemoryStream.dll"
"System.Linq.AsyncEnumerable.dll","1292072","925208e8ac40ac3f7b988aba6ccbbb58adac38ad1876a7d97ee137be6c21a653","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Linq.AsyncEnumerable.dll"
"System.Linq.dll","698192","284d38945b6e92e847129bd28af458b19818d0f2181f79882888ab2003f4c519","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Linq.dll"
"System.Linq.Expressions.dll","3639080","8830f4a6a6982f53cfbb54f992858ee36b4994a6ff6e6078c39627e77bef282f","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Linq.Expressions.dll"
"System.Linq.Parallel.dll","775976","aa6068e3d8f6b2e492cc63dcaad6b02942edbae445cb2b88c24f1850b25c49f5","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Linq.Parallel.dll"
"System.Linq.Queryable.dll","182056","b3b3a9c1b87a51dacd46a3f9ec392c5d05e449152d44d6bd495df0994350e2fa","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Linq.Queryable.dll"
"System.Memory.dll","161576","f8f9d38efd6b0de30954d6bf1f353e9617bfb36d3d245c013a3b12be9f6bd88a","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Memory.dll"
"System.Net.dll","17192","481b38c912f8779b3510cd00f079e45096ea22b6defdaab66780d5ac3ae6986a","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.dll"
"System.Net.Http.dll","1746768","b98ed0cb80dd54c33fc049f33af5448710752155bbd5cc8cbcd932e01f066801","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.Http.dll"
"System.Net.Http.Json.dll","128848","a9fe81ba3c048f9977e0099800eefd570a49be723c555725da57ba797c92b4e0","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.Http.Json.dll"
"System.Net.HttpListener.dll","534312","3dfe11fb30c5f84c911d9562be6c2037113cd8976ef2def3550ac415ae58955b","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.HttpListener.dll"
"System.Net.Mail.dll","481064","b585a55ee67c80d7f02a84d50d626d279c7aa77fd3e38206b434bd20c181eedc","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.Mail.dll"
"System.Net.NameResolution.dll","124712","e786c0940f5322f0ad6e8e34e7b582e5b050df0fb2230329325307e61bfd994c","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.NameResolution.dll"
"System.Net.NetworkInformation.dll","157520","7e8791833eb2d0aea77b119fed3cab8bf501f6a553155cc1c4e5b1c02f65593b","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.NetworkInformation.dll"
"System.Net.Ping.dll","91984","06bb307343db955a312634d00ba5e097cf5168a901284437592c28d780804e33","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.Ping.dll"
"System.Net.Primitives.dll","210728","4dbb41a178ef013a898327152eccd146228dd2eb83859b9bb36078333b41f0f1","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.Primitives.dll"
"System.Net.Quic.dll","358224","af5b52cdee62d014af677c411530a3fde5c1c368adecb8f83dcfe9246e8bbe73","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.Quic.dll"
"System.Net.Requests.dll","374568","ed82d9d0b7942b2b02c5744a4591fbe2316879618adfc5660c9f111f814155f2","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.Requests.dll"
"System.Net.Security.dll","665424","a78bd713e807729f15b0e085c67fd6cbfefa85736a2618512d4ff1212759eba5","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.Security.dll"
"System.Net.ServerSentEvents.dll","83752","c0b1944020d0e5688b90fba9f29209e367674e29d2020f700c302994d5417eda","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.ServerSentEvents.dll"
"System.Net.ServicePoint.dll","15144","84fa83cd96e62fda02991b8a8e99fa1c7b3ac08807b04f7486a896cfe6b4a760","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.ServicePoint.dll"
"System.Net.Sockets.dll","530216","645c56d637ce15976998119e50722a911315682ce141b4aab98874ce1b063f3a","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.Sockets.dll"
"System.Net.WebClient.dll","165672","defa7bbf90c77ed01d6add53f678e4adfbcf97f3b1152affec06e652d327f1a2","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.WebClient.dll"
"System.Net.WebHeaderCollection.dll","63312","74d66f776b4c15936a7b887f47ceb8bf277dbe82e71a78dd3ea5d02502b081e7","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.WebHeaderCollection.dll"
"System.Net.WebProxy.dll","42832","408e3daabb3f42b4f1b72a1e1def38f12ba58eb9d23dca620086819cf7484195","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.WebProxy.dll"
"System.Net.WebSockets.Client.dll","104232","f308a69b9ee1ac982f53d1d94374f4972a7e3c700742901ff7c2bbfb570019d2","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.WebSockets.Client.dll"
"System.Net.WebSockets.dll","243496","c014a074d408c71011e26eac69be85003a852cfe115e8608bb5d4fd70536eb2e","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Net.WebSockets.dll"
"System.Numerics.dll","15184","35adc9360421b3b7a3d50399cb2c651c160158d7e8c302907acbce5f61f4a4f7","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Numerics.dll"
"System.Numerics.Vectors.dll","15656","a9a980ee33ed0c798a5e1960c4557521f465ac9e0987dfd2c3049d53b1f2fa5a","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Numerics.Vectors.dll"
"System.ObjectModel.dll","79656","2179bb19f335b4fcacd0994ad2ccfdac6840deff09c7889debfe9dbb5b88a3e6","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.ObjectModel.dll"
"System.Private.CoreLib.dll","16033576","1125acc8106c43fc8bad2d203c4c4485df6182d292846c2fff415c1040c54678","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Private.CoreLib.dll"
"System.Private.DataContractSerialization.dll","2062120","8c07a5333c4e938cad8ac8f24b5965121bc0622442a352cbe81c58f17c2349a8","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Private.DataContractSerialization.dll"
"System.Private.Uri.dll","255824","b15c84d2120e1ec9612c66ba59bc3d7e67d841e2bce7b7d0478cb212537539b4","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Private.Uri.dll"
"System.Private.Xml.dll","7788328","d71e72a7a9de324352edd281a46466b51bd0bdd2831b1573f8d3bae8bd2dd4a6","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Private.Xml.dll"
"System.Private.Xml.Linq.dll","390952","c832b73de9783e6929ca5ff4863fc313e13ef7cfb5965c52587c4f77f6e037a7","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Private.Xml.Linq.dll"
"System.Reflection.DispatchProxy.dll","75600","bf93a361c0bba8497889c9f7713add5968ba39394f9e6bda27e86294c6c43560","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Reflection.DispatchProxy.dll"
"System.Reflection.dll","16168","95059346d6271dd6d0322cc321e5fb8cceab662f550c67aee7615059e41739bb","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Reflection.dll"
"System.Reflection.Emit.dll","309032","09059981bbeea0fdc5df589be5d7e3937d57e22bec4d78ceb492c587926fc238","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Reflection.Emit.dll"
"System.Reflection.Emit.ILGeneration.dll","15656","6b42ddd05b0ca1c7342d73ea9f401fe588044215d65c67b756deb780f0894a26","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Reflection.Emit.ILGeneration.dll"
"System.Reflection.Emit.Lightweight.dll","15656","d2724a2b7b46146877ec1f6e400c49ea05f84bdd31f3bba52ae139ee68a4f779","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Reflection.Emit.Lightweight.dll"
"System.Reflection.Extensions.dll","15144","ceb1b81e1eb488d87bd43d16dc54450b2a78e0b653c44c988aae2a20abc162bc","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Reflection.Extensions.dll"
"System.Reflection.Metadata.dll","1156904","82973e772017944a0548e445f30757595d95fe99e1f5c4a446df8c4db04b1c18","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Reflection.Metadata.dll"
"System.Reflection.Primitives.dll","15656","c2bbd885d03da5e880667c228ac1f56a5f3a72ea37d43f010ada000adc33da28","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Reflection.Primitives.dll"
"System.Reflection.TypeExtensions.dll","42792","7cac73ed746ce05a4a2f1e61dd52d41322ecc6ba84cfec463380f49487031459","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Reflection.TypeExtensions.dll"
"System.Resources.Reader.dll","15144","20bdb5d302b5e28f6042c9f281cfa3ae2f2358544cc40783052fe5abf6aa859b","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Resources.Reader.dll"
"System.Resources.ResourceManager.dll","15696","f709eb5cf16e26679782784c428825019785fcc7085562092425d4999bece03d","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Resources.ResourceManager.dll"
"System.Resources.Writer.dll","50984","684836486b9ba2817efa3099118860d259fd16db0c4c0533d42cad8c6c165b62","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Resources.Writer.dll"
"System.Runtime.CompilerServices.Unsafe.dll","15184","6e685ec0477b21a688cd38bfcafc673888cdf186c99df3c96fab352e96d6fdc8","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.CompilerServices.Unsafe.dll"
"System.Runtime.CompilerServices.VisualC.dll","30504","5fd85d3d7b47a921bdf48bf938c6615a49a4a3d493e1ea199f1b997c709618f4","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.CompilerServices.VisualC.dll"
"System.Runtime.dll","44840","76be53624f64b23d0249dfa0bbe85390086de7c44bfd490642ea86c6faaf44af","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.dll"
"System.Runtime.Extensions.dll","17704","3d7b517d4fd89ee58c53e0f642cc9be42e7a8669b51a85e861dafe118067cbfd","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Extensions.dll"
"System.Runtime.Handles.dll","15656","985457a3e6a67e96a445ee0fb69b2d58bcdadc4c964253fb63e2d5061a36b050","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Handles.dll"
"System.Runtime.InteropServices.dll","112464","e5eb1679f3579c9141e2bb9dbdce62624a623f38d299805cc1de07bacd21841f","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.InteropServices.dll"
"System.Runtime.InteropServices.JavaScript.dll","50984","5ba32bcde2d72362db2d6e02763ece79fa35bc878b50493e956ce594307e997f","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.InteropServices.JavaScript.dll"
"System.Runtime.InteropServices.RuntimeInformation.dll","15656","c26d9f94329422bd000f28f6c65fdc162bf9397a6d29e418a189d4ca49c5c3ec","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.InteropServices.RuntimeInformation.dll"
"System.Runtime.Intrinsics.dll","17192","b07694ec91f3a200acf0f8b37c6ce5fcf05126a9198ae156d839fa5ca8439dc5","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Intrinsics.dll"
"System.Runtime.Loader.dll","15656","9b9b2a4f0358d9146e76178ddb87d019be380c78baa7dac853493d45df089f03","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Loader.dll"
"System.Runtime.Numerics.dll","354128","8ac94fb810c092a9297a903762e79a75ae07d7229d0721540c391f86d3d5d220","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Numerics.dll"
"System.Runtime.Serialization.dll","17192","d565fc261ca98cbd14833821f777860291e8a0f775de7aee91778a9f6647f6f4","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Serialization.dll"
"System.Runtime.Serialization.Formatters.dll","124712","5e8e957c6b7a63132555ede5bcf5fe6a59934c83300e28074ec6e9845ecdd17f","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Serialization.Formatters.dll"
"System.Runtime.Serialization.Json.dll","15656","2fd71e3545dab4fc89b3fe54d13a1142f26a0cf187ebe375b3f7fa210fcb2596","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Serialization.Json.dll"
"System.Runtime.Serialization.Primitives.dll","38696","f96093940e64d8eead98c86de9773d3c9d12c2b033bc6b1312ac88398303fdf3","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Serialization.Primitives.dll"
"System.Runtime.Serialization.Xml.dll","16680","eedb66ea2cd1a26cc45a46d6631209ccbec959af82208872a93b3ae52f189222","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Runtime.Serialization.Xml.dll"
"System.Security.AccessControl.dll","227112","cdc304f9ddb32023adb8db8953e56711c9b64462e4341d0b62e87ccd19dc7b10","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.AccessControl.dll"
"System.Security.Claims.dll","100176","c53c8a7e95d8296f951872fdd2e6334d11c20bffd4322f1a088773bf9dcaa3c2","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Claims.dll"
"System.Security.Cryptography.Algorithms.dll","17232","eb99ae7dbe058a1b015aba6769ce1f65155b7ff51ff9a7203fcf6d7cdea5fef7","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.Algorithms.dll"
"System.Security.Cryptography.Cng.dll","16168","7319f97896d92a7d0729cf28dc6c4d1f797c1520b656ee01a780eec726ec2c16","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.Cng.dll"
"System.Security.Cryptography.Csp.dll","16208","4002af141e9cb29875b677841adf64a9681e5672c2595492dcbc161460d4e121","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.Csp.dll"
"System.Security.Cryptography.dll","2549544","e0a839a540e47343b53a936b32d91599a3470005228d50fd0b896f8bbdcc65b0","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.dll"
"System.Security.Cryptography.Encoding.dll","15656","994494aec7760f40fade2264aa7c13eebae36360f0b1399a7134bb19c9d58fda","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.Encoding.dll"
"System.Security.Cryptography.OpenSsl.dll","15656","1a8902bbad1b577a98bec62a8472105dc1e9a253e390f69fbe3d167e93206968","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.OpenSsl.dll"
"System.Security.Cryptography.Pkcs.dll","771880","5d537dc5a92c4624e030bb5a453849287076e8bc9011ed77c007e3d2e089880d","HASH COINCIDE; REVISION PENDIENTE","Microsoft.AspNetCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.Pkcs.dll"
"System.Security.Cryptography.Primitives.dll","15656","194cccea9354bb248e44c954b5373f9069163f8f21524b3ee4b3185fe436bc15","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.Primitives.dll"
"System.Security.Cryptography.ProtectedData.dll","38672","2e9dc3858bab3ada3acb5565f89a724347286c6ed0b56897794de6e8216fd6c4","HASH COINCIDE; REVISION PENDIENTE","System.Security.Cryptography.ProtectedData/9.0.13:lib/net9.0/System.Security.Cryptography.ProtectedData.dll"
"System.Security.Cryptography.X509Certificates.dll","16680","7439c3b90bc2ee49a9275b28ed29052b4d48b45999ac1b7d25593033b1bb8dd6","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.X509Certificates.dll"
"System.Security.Cryptography.Xml.dll","452392","6737fe63f658f394e49309df96f1b650ebf87723c20d0ab28e0d2cc52363cd2c","HASH COINCIDE; REVISION PENDIENTE","Microsoft.AspNetCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Cryptography.Xml.dll"
"System.Security.dll","18256","d8efd304765e859369698efef9b3ca707defa8e142721fe5605d7a2de7d38375","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.dll"
"System.Security.Principal.dll","15144","1d3e351058be3a33214b23b308fe57f78cd6fd4d8fad448fc84cbbe7376129f9","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Principal.dll"
"System.Security.Principal.Windows.dll","178000","2311a3f92971de918943573dfb66e04e25c1d543663951eb24e8eb1a0dcd4251","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.Principal.Windows.dll"
"System.Security.SecureString.dll","15696","73aac97072b7deefa4de9647bf822162224f1452ad467841b989ff89d4d94595","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Security.SecureString.dll"
"System.ServiceModel.Web.dll","16680","ce91013ee3a9a9d69a85e258f7749e6ece488295d7cb66f7c1079f2e8678fc5e","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.ServiceModel.Web.dll"
"System.ServiceProcess.dll","15696","63fc498c9d04e3c4345dfdb8016ad0639d54562dd7d8c707c072792c854df944","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.ServiceProcess.dll"
"System.Text.Encoding.CodePages.dll","862032","226e216e33c94ef7594bdffe670ba4dc5907151c113cb41ac9e9d570227e1765","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Text.Encoding.CodePages.dll"
"System.Text.Encoding.dll","15696","5e347db6b4f9b2746d50e1ac85be2d9cc7dc4038fde98ac4295bc7030c83cda9","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Text.Encoding.dll"
"System.Text.Encoding.Extensions.dll","15656","8f51b9535db64fe027a40d6076200b1a6b0889bf05f62bb8e68c3eb083c7f113","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Text.Encoding.Extensions.dll"
"System.Text.Encodings.Web.dll","124752","d20431f20d992e71a4e82e5f25c822474e2f4097d8527972d3d78ea1f26e47c3","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Text.Encodings.Web.dll"
"System.Text.Json.dll","1890128","fa99f413be21ed5f484a09093fe5f0beba7de3062cf9cc9f847dbf8108dba55a","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Text.Json.dll"
"System.Text.RegularExpressions.dll","1034064","060bcc88a688e687ff1404b83b5fb5cf17e19ec57f33d5b8a48ab494da83c134","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Text.RegularExpressions.dll"
"System.Threading.AccessControl.dll","75560","66d618b5522b3e4f7a3c7f2bd872fc378fa6f9bbdca3636854eb1a8cb948e631","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.AccessControl.dll"
"System.Threading.Channels.dll","157480","afc5deb3c32b3f64bced2025d0b01b316d41b691ebc6ccb1a2ec445ad4c15e39","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.Channels.dll"
"System.Threading.dll","83792","6c32ed1bf8067e4169e8feddd15e6489b89d19d1c7aae1520a551b57745d0a60","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.dll"
"System.Threading.Overlapped.dll","15696","89fde15f8e520c4bcbc6cbfdceba2baed8670cdf52399a4cd7a21c6efb276c1a","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.Overlapped.dll"
